MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:108045	Gcm1	glial cells missing homolog 1	9		astrocyte fate commitment	happens in brain,results in a cell's commitment to astrocyte		IDA		J:109989 	
MGI:108045	Gcm1	glial cells missing homolog 1	9		branching involved in labyrinthine layer morphogenesis	has the participant extraembryonic component		IMP	MGI:2183479 	J:63123 	
MGI:108045	Gcm1	glial cells missing homolog 1	9		cell differentiation involved in embryonic placenta development			IBA	PTN000275814 	J:265628 	
MGI:108045	Gcm1	glial cells missing homolog 1	9		cell differentiation involved in embryonic placenta development			IMP	MGI:2183479 	J:63123 	
MGI:108045	Gcm1	glial cells missing homolog 1	9		gliogenesis			IBA	PTN000275807 	J:265628 	
MGI:108045	Gcm1	glial cells missing homolog 1	9		regulation of cell differentiation involved in embryonic placenta development			ISO	Q9NP62 	J:164563 	
MGI:1861438	Gcm2	glial cells missing homolog 2	13		gliogenesis			IBA	PTN000275807 	J:265628 	
MGI:1861438	Gcm2	glial cells missing homolog 2	13		parathyroid gland development			IMP	MGI:1889069 	J:233135 	
MGI:1861438	Gcm2	glial cells missing homolog 2	13		parathyroid gland development			ISO	O75603 	J:164563 	
MGI:1861438	Gcm2	glial cells missing homolog 2	13		parathyroid gland development			ISS	O75603 	J:52057 	
MGI:95676	Gcnt1	glucosaminyl (N-acetyl) transferase 1, core 2	19		kidney morphogenesis	has the participant metanephros		IGI	MGI:1919327 MGI:2684919 	J:149909 	
MGI:1100870	Gcnt2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	13		positive regulation of epithelial to mesenchymal transition			IMP		J:205650 	
MGI:1100870	Gcnt2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	13		positive regulation of epithelial to mesenchymal transition			ISO	Q8N0V5 	J:164563 	
MGI:1919327	Gcnt3	glucosaminyl (N-acetyl) transferase 3, mucin type	9		kidney morphogenesis	has the participant metanephros		IGI	MGI:2684919 MGI:95676 	J:149909 	
MGI:2684919	Gcnt4	glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase)	13		kidney morphogenesis	has the participant metanephros		IGI	MGI:1919327 MGI:95676 	J:149909 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		angiogenesis			ISO	Q9UK05 	J:164563 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		blood vessel morphogenesis			ISO	Q9UK05 	J:164563 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		branching involved in blood vessel morphogenesis			IDA		J:164086 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		branching involved in blood vessel morphogenesis			ISO	Q9UK05 	J:164563 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		neuron differentiation			TAS		J:164086 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		positive regulation of angiogenesis			IDA		J:164086 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		positive regulation of angiogenesis			ISO	Q9UK05 	J:164563 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		positive regulation of cartilage development			IDA		J:219623 	
MGI:1321394	Gdf2	growth differentiation factor 2	14		vasculogenesis			IDA		J:164086 	
MGI:95686	Gdf3	growth differentiation factor 3	6		eye development			ISO	Q9NR23 	J:164563 	
MGI:95686	Gdf3	growth differentiation factor 3	6		notochord development			IMP	MGI:3612535 	J:104371 	
MGI:95686	Gdf3	growth differentiation factor 3	6		skeletal system development			ISO	Q9NR23 	J:164563 	
MGI:95688	Gdf5	growth differentiation factor 5	2		cartilage development			IEA	KW-0891 	J:60000 	
MGI:95688	Gdf5	growth differentiation factor 5	2		chondroblast differentiation			ISO	P43026 	J:164563 	
MGI:95688	Gdf5	growth differentiation factor 5	2		negative regulation of chondrocyte differentiation			ISO	P43026 	J:164563 	
MGI:95688	Gdf5	growth differentiation factor 5	2		positive regulation of chondrocyte differentiation	regulates the differentiation of chondrocyte		IDA		J:52419 	
MGI:95688	Gdf5	growth differentiation factor 5	2		positive regulation of chondrocyte differentiation			IGI	MGI:1927616 	J:141606 	
MGI:95688	Gdf5	growth differentiation factor 5	2		positive regulation of chondrocyte differentiation			ISO	P43026 	J:164563 	
MGI:95688	Gdf5	growth differentiation factor 5	2		positive regulation of neuron differentiation			ISO	RGD:620102 	J:155856 	
MGI:95689	Gdf6	growth differentiation factor 6	4		positive regulation of chondrocyte differentiation			ISO	Q6KF10 	J:164563 	
MGI:95689	Gdf6	growth differentiation factor 6	4		positive regulation of neuron differentiation			IDA		J:50621 	
MGI:95690	Gdf7	growth differentiation factor 7	12		axon guidance			IDA		J:83642 	
MGI:95690	Gdf7	growth differentiation factor 7	12		forebrain morphogenesis	has the participant future forebrain		IMP	MGI:2386906 	J:60594 	
MGI:95690	Gdf7	growth differentiation factor 7	12		gland morphogenesis	has the participant epithelium of seminal vesicle		IMP	MGI:2387817 	J:69607 	
MGI:95690	Gdf7	growth differentiation factor 7	12		midbrain development	results in the development of future midbrain		IMP	MGI:2386906 	J:60594 	
MGI:95690	Gdf7	growth differentiation factor 7	12		neural tube development	results in the development of neural tube		IMP	MGI:2386906 	J:60594 	
MGI:95690	Gdf7	growth differentiation factor 7	12		positive regulation of neuron differentiation			IDA		J:50621 	
MGI:95690	Gdf7	growth differentiation factor 7	12		reproductive structure development	results in the development of epithelium of seminal vesicle		IMP	MGI:2387817 	J:69608 	
MGI:95690	Gdf7	growth differentiation factor 7	12		roof plate formation	results in the formation of diencephalon roof plate		IMP	MGI:2386906 	J:60594 	
MGI:95690	Gdf7	growth differentiation factor 7	12		spinal cord association neuron differentiation			IMP	MGI:2386906 	J:60594 	
MGI:95692	Gdf9	growth differentiation factor 9	11		regulation of progesterone secretion			ISO	O60383 	J:164563 	
MGI:1338027	Gdf11	growth differentiation factor 11	10		animal organ morphogenesis	has the participant pancreas primordium|has the participant stomach|has the participant spleen		IMP	MGI:2449672 	J:94455 	
MGI:1338027	Gdf11	growth differentiation factor 11	10		camera-type eye morphogenesis	has the participant embryonic fissure		IMP	MGI:2449673 	J:99244 	
MGI:1338027	Gdf11	growth differentiation factor 11	10		metanephros development	results in the development of metanephros		IDA		J:83365 	
MGI:1338027	Gdf11	growth differentiation factor 11	10		negative regulation of neuron differentiation			ISO	RGD:2673 	J:155856 	
MGI:1338027	Gdf11	growth differentiation factor 11	10		pancreas development	results in the development of pancreas primordium|results in the development of pancreas		IMP	MGI:2449672 	J:94455 	
MGI:1338027	Gdf11	growth differentiation factor 11	10		skeletal system development			IGI	MGI:2669209 MGI:2670967 	J:201148 	
MGI:1338027	Gdf11	growth differentiation factor 11	10		spinal cord anterior/posterior patterning	results in axial patterning of spinal cord		IMP	MGI:2449672 	J:119016 	
MGI:1338027	Gdf11	growth differentiation factor 11	10		ureteric bud development	results in the development of ureteric bud		IMP	MGI:2449672 	J:83365 	
MGI:99846	Gdi1	guanosine diphosphate (GDP) dissociation inhibitor 1	X		negative regulation of axonogenesis			ISO	RGD:2676 	J:155856 	
MGI:99846	Gdi1	guanosine diphosphate (GDP) dissociation inhibitor 1	X		positive regulation of axon extension			ISO	RGD:2676 	J:155856 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		branching involved in ureteric bud morphogenesis			IDA		J:85564 J:171473 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		branching involved in ureteric bud morphogenesis			IMP		J:33810 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		commissural neuron axon guidance	happens in spinal cord floor plate		IGI	P13595 	J:188327 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		dorsal spinal cord development	is a part of embryonic organ development		IMP		J:188327 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		embryonic organ development	happens in spinal cord		IMP		J:188327 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		enteric nervous system development			IDA		J:33808 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		enteric nervous system development			IMP		J:33809 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		mesenchymal to epithelial transition involved in metanephros morphogenesis			ISO	RGD:2677 	J:155856 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		metanephros development	results in the development of metanephros		IGI	MGI:109442 	J:122519 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		metanephros development	results in the development of ureteric bud		IGI	MGI:1315205 	J:90324 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		metanephros development			IMP		J:33808 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		metanephros development	results in the development of metanephros		IMP	MGI:2136843 	J:122519 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		nervous system development			IMP	MGI:2136843 	J:33808 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		neural crest cell migration			ISO	P39905 	J:73065 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		neural crest cell migration involved in autonomic nervous system development			ISO	P39905 	J:73065 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		neuron differentiation			ISO	RGD:2677 	J:155856 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		neuron projection development			ISO	P39905 	J:73065 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		organ induction	regulates the development of ureteric bud		IGI	MGI:1345139 	J:96485 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		peripheral nervous system development			IBA	PTN002638360 	J:265628 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		peripheral nervous system development	results in the development of gut,has the participant autonomic neuron		IMP	MGI:2136846 	J:73922 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		peripheral nervous system development			IMP	MGI:3528739 	J:95816 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		positive regulation of branching involved in ureteric bud morphogenesis			IBA	PTN002638360 	J:265628 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		positive regulation of branching involved in ureteric bud morphogenesis			IMP		J:175174 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		positive regulation of branching involved in ureteric bud morphogenesis			ISO	RGD:2677 	J:155856 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		positive regulation of branching involved in ureteric bud morphogenesis			ISO	P39905 	J:164563 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis			IMP		J:33809 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		positive regulation of ureteric bud formation			ISO	P39905 	J:164563 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		postganglionic parasympathetic fiber development			IMP		J:33810 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		regulation of ureteric bud formation			ISO	RGD:2677 	J:155856 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		sympathetic nervous system development			IMP		J:33808 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		ureteric bud development			IDA		J:99437 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		ureteric bud development	results in the development of ureteric bud		IGI	MGI:1345139 	J:96485 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		ureteric bud formation			IMP		J:33810 	
MGI:2686926	Gdpd5	glycerophosphodiester phosphodiesterase domain containing 5	7		cerebral cortex neuron differentiation	happens in cerebral cortex,results in the differentiation of CNS neuron (sensu Vertebrata)		IMP	MGI:5302017 	J:187684 	
MGI:2686926	Gdpd5	glycerophosphodiester phosphodiesterase domain containing 5	7		nervous system development			IEA	KW-0524 	J:60000 	
MGI:2686926	Gdpd5	glycerophosphodiester phosphodiesterase domain containing 5	7		neuron projection development			IMP		J:118905 	
MGI:2686926	Gdpd5	glycerophosphodiester phosphodiesterase domain containing 5	7		positive regulation of neuron differentiation			IMP		J:178550 	
MGI:2686926	Gdpd5	glycerophosphodiester phosphodiesterase domain containing 5	7		positive regulation of neuron differentiation	regulates a function/process that happens in spinal cord,regulates the differentiation of motor neuron		IMP	MGI:5302017 	J:193399 	
MGI:2686926	Gdpd5	glycerophosphodiester phosphodiesterase domain containing 5	7		spinal cord motor neuron differentiation	happens in future spinal cord,results in the differentiation of motor neuron		IMP	MGI:5302017 	J:178550 	
MGI:2136882	Get1	guided entry of tail-anchored proteins factor 1	16		otic vesicle development	happens in cochlear inner hair cell		IMP	MGI:5911419 MGI:6117117 	J:237954 	
MGI:95697	Gfap	glial fibrillary acidic protein	11		astrocyte development	happens in cerebral cortex,results in the development of astrocyte		IGI	MGI:98932 	J:123802 	
MGI:95697	Gfap	glial fibrillary acidic protein	11		Bergmann glial cell differentiation	happens in cerebellum,results in the differentiation of Bergmann glial cell		IMP	MGI:2183221 	J:62427 	
MGI:95697	Gfap	glial fibrillary acidic protein	11		negative regulation of neuron projection development	regulates a function/process that happens in cerebral cortex,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IGI	MGI:98932 	J:123802 	
MGI:95697	Gfap	glial fibrillary acidic protein	11		negative regulation of neuron projection development	regulates a function/process that happens in cerebral cortex,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IMP	MGI:2183221 	J:123802 	
MGI:95697	Gfap	glial fibrillary acidic protein	11		neuron projection regeneration	happens in sciatic nerve,happens in neuron		IMP	MGI:1857176 	J:113190 	
MGI:95697	Gfap	glial fibrillary acidic protein	11		positive regulation of glial cell proliferation			ISO	RGD:2679 	J:155856 	
MGI:95697	Gfap	glial fibrillary acidic protein	11		positive regulation of Schwann cell proliferation	regulates a function/process that happens in sciatic nerve,regulates the proliferation of neuron		IMP	MGI:1857176 	J:113190 	
MGI:107757	Gfer	growth factor, augmenter of liver regeneration	17		liver development			IBA	PTN000291234 	J:265628 	
MGI:107757	Gfer	growth factor, augmenter of liver regeneration	17		liver regeneration			ISO	RGD:61845 	J:155856 	
MGI:103170	Gfi1	growth factor independent 1 transcription repressor	5		hemopoiesis			IEA	IPR029840 	J:72247 	
MGI:103170	Gfi1	growth factor independent 1 transcription repressor	5		inner ear auditory receptor cell differentiation	happens in cochlea,results in the differentiation of cochlear inner hair cell|happens in cochlea,results in the differentiation of outer hair cell|happens in utricle,results in the differentiation of cochlear inner hair cell|happens in utricle,results in the differentiation of outer hair cell		IMP	MGI:2449921 	J:80025 	
MGI:103170	Gfi1	growth factor independent 1 transcription repressor	5		inner ear morphogenesis	has the participant cochlea,has the participant cochlear inner hair cell|has the participant cochlea,has the participant outer hair cell|has the participant utricle,has the participant cochlear inner hair cell|has the participant utricle,has the participant outer hair cell		IMP	MGI:2449921 	J:80025 	
